# Time-averaged data for fix at2
# TimeStep f_mysf1[1] f_mysf2[1]
196800 0.407431 -0.117292
196900 -0.697222 0.66232
197000 -1.03179 -0.939054
197100 -0.266941 0.384313
197200 -0.946737 0.650991
197300 0.499647 0.860679
197400 0.0669504 0.538561
197500 0.79583 0.284101
197600 0.79793 -1.7303
197700 -0.155579 -0.978231
197800 0.227446 -0.910573
197900 0.800115 -2.43609
198000 0.104163 -2.03629
198100 0.504473 -1.28241
198200 0.697477 -0.430236
198300 1.23338 2.21015
198400 0.654242 -0.255785
198500 0.300062 0.519336
198600 0.0987219 0.313579
198700 -0.164036 0.521644
198800 -1.08783 -0.216879
198900 0.446694 0.169881
199000 -1.502 -1.27633
199100 -0.435062 0.629398
199200 0.462224 -0.692893
199300 1.66043 0.121269
199400 3.31418 -0.177933
199500 1.86055 -1.16587
199600 1.72942 -0.867125
199700 0.195525 -0.742871
199800 -0.478288 -0.201759
199900 -0.661438 -0.473567
200000 -0.599186 -0.765658
200100 -1.14818 0.699702
200200 -0.73912 -0.501585
200300 0.923439 -0.196567
200400 -0.482121 -0.124283
200500 -0.000225779 0.672805
200600 0.929363 0.630384
200700 0.438279 -0.469404
200800 -0.84802 -1.00842
200900 0.964197 -1.41496
201000 1.37878 -1.17464
201100 1.17704 -2.79365
201200 0.566697 -1.65876
201300 1.06462 0.0879499
201400 -1.02152 -0.213187
201500 -0.438288 1.31959
201600 -0.340524 2.10484
201700 0.699139 0.162491
201800 2.27447 0.306946
201900 -0.645953 0.760698
202000 -0.331904 0.374667
202100 -1.5096 -1.25137
202200 1.65243 0.502682
202300 -0.442111 -2.3493
202400 1.17746 0.342952
202500 1.5699 -0.110811
202600 1.51065 -1.95764
202700 1.43917 -0.976328
202800 0.726535 0.579182
202900 0.727674 0.442451
203000 -0.451694 -1.31013
203100 -0.590553 0.662074
203200 -1.69518 -0.677012
203300 -1.19459 -0.16658
203400 -0.70028 0.0739093
203500 0.869319 -0.36902
203600 -0.597563 -0.263072
203700 1.28457 0.0635851
203800 0.878108 0.88225
203900 1.74021 -0.248983
204000 0.964759 -2.14521
204100 1.41887 -0.852549
204200 -0.0805547 -2.11432
204300 -0.995415 -1.25742
204400 0.921687 -0.0445469
204500 -0.940863 0.594113
204600 -0.566886 -0.342383
204700 1.32977 0.929559
204800 0.0269598 1.50302
204900 -0.0058565 0.299271
205000 1.49209 0.213536
205100 -0.207751 -0.906555
205200 -0.295465 -0.447709
205300 0.277852 -0.335455
205400 1.13086 -1.13315
205500 0.0244873 -0.564974
205600 0.500504 -1.37492
205700 1.42874 -0.178802
205800 2.74811 1.76436
205900 1.7233 -0.719102
206000 0.0483391 -1.17892
206100 0.199549 0.194165
206200 -0.941095 -0.267063
206300 -0.915853 -0.344322
206400 -3.07378 -1.41515
206500 0.113148 -0.0540085
206600 0.544552 -1.11735
206700 -0.412596 -0.852669
206800 1.4878 0.541826
206900 1.94358 0.656378
207000 1.85213 -0.148041
207100 0.0489363 0.0468088
207200 -0.508476 -2.05078
207300 0.566581 -2.51177
207400 0.144366 -1.53032
207500 0.413823 -0.749196
207600 -0.259283 -0.485015
207700 -0.907237 1.37513
207800 0.779662 1.70189
207900 -0.333906 0.76837
208000 1.12777 1.16224
208100 2.14613 0.359264
208200 1.91225 -1.27257
208300 -0.523052 -1.08554
208400 -0.186717 -2.59242
208500 -2.17475 -0.815791
208600 0.485358 0.467368
208700 2.5817 -0.366439
208800 0.975114 -0.541415
208900 0.780918 -0.748164
209000 1.66498 -1.01318
209100 -0.0992225 0.131391
209200 1.40957 0.634699
209300 -0.487304 -0.696367
209400 -3.23057 1.36597
209500 -0.931702 -0.458624
209600 0.81481 -1.05087
209700 0.311503 -0.779776
209800 1.69445 -1.47776
209900 1.01506 -0.592486
210000 0.384296 1.10456
210100 1.05766 0.214047
210200 0.209568 -1.488
210300 -0.368935 -0.211917
210400 1.13539 -2.04277
210500 1.31273 -1.0799
210600 -0.0904697 -0.489246
210700 0.407096 -0.486904
210800 -0.375642 1.18154
210900 -1.60985 1.24752
211000 0.288724 1.62253
211100 0.671151 0.328358
211200 2.96624 -1.55124
211300 0.887336 -2.03818
211400 0.377923 -1.12619
211500 -1.4888 0.16277
211600 -0.425344 -0.977743
211700 0.0685957 -0.820518
211800 1.01533 -0.201133
211900 0.882502 0.334045
212000 1.75179 0.0298885
212100 0.773526 -1.17962
212200 0.0200319 -0.0629785
212300 -0.079855 -0.752064
212400 -0.489344 1.33264
212500 -0.44631 -0.105312
212600 0.20291 -0.504966
212700 1.2162 -0.549351
212800 0.536041 -0.150612
212900 0.271003 -1.0168
213000 1.50741 -0.401333
213100 0.253686 0.676514
213200 -0.643363 0.0312541
213300 0.0101629 -0.92597
213400 1.00362 -1.13353
213500 1.26148 -2.107
213600 0.307892 -1.03576
213700 -0.28273 -0.235253
213800 0.648762 0.08965
213900 -0.185145 1.36466
214000 0.173849 -1.51564
214100 0.607084 1.27935
214200 -0.110537 -0.346106
214300 0.54909 -1.02697
214400 -0.335859 -0.588765
214500 0.319924 -1.2421
214600 0.779478 0.925456
214700 -1.39725 -0.447593
214800 1.27891 -1.17841
214900 1.79602 -0.839022
215000 1.83371 -0.165146
215100 0.617057 -1.07116
215200 0.363645 -0.59459
215300 -0.21894 -1.19764
215400 -0.607983 -0.904839
215500 -0.576037 1.06249
215600 -1.70269 1.01215
215700 1.52358 0.0891915
215800 1.01958 -0.18169
215900 1.63144 0.00386412
216000 -0.417726 -1.44805
216100 -0.847612 0.657752
216200 -0.0916257 0.195827
216300 1.19687 -1.64313
216400 2.43797 -0.106125
216500 -0.136021 -0.610899
216600 1.31753 -1.01429
216700 -0.130987 -1.12873
216800 0.359982 -0.735163
216900 1.24063 1.20671
217000 -0.386604 0.519976
217100 -0.233969 0.616431
217200 -0.382574 -0.625361
217300 -0.836373 -0.989627
217400 0.4577 -0.292003
217500 0.687187 -0.876836
217600 -0.116509 0.328577
217700 -0.0401282 -0.427013
217800 0.625101 -0.219006
217900 1.06775 -1.24766
218000 0.281202 -2.19935
218100 0.960205 -0.653133
218200 0.44405 1.05997
218300 1.08129 -0.41759
218400 -0.234769 -0.470257
218500 0.409504 0.165133
218600 -0.11645 -0.610053
218700 -0.554752 0.0894344
218800 0.454269 0.627805
218900 -0.616175 0.864215
219000 0.656042 -1.05322
219100 0.962051 -1.03369
219200 0.93304 -0.168088
219300 0.0219142 -0.0335733
219400 0.382052 -0.31565
219500 1.54976 -0.235743
219600 1.27451 0.156988
219700 0.478189 -1.91971
219800 -1.39632 -1.9038
219900 0.768761 0.776711
220000 -0.318539 -1.24051
220100 0.330511 1.22265
220200 -0.626203 -0.435728
220300 0.597825 0.246271
220400 0.479028 -0.0126261
220500 1.19889 -0.14864
220600 -0.707837 -1.91083
220700 -0.526443 -0.863945
220800 -0.649329 0.523911
220900 0.355036 -1.29998
221000 1.34223 -0.848124
221100 0.669284 1.12659
221200 1.65605 -1.3809
221300 1.30624 -1.541
221400 -0.07964 0.0063015
221500 -0.0532926 0.917005
221600 0.297288 -0.196118
221700 -0.479093 0.601613
221800 -0.427266 0.502711
221900 0.559937 -0.889207
222000 0.849921 -0.489124
222100 1.31777 -0.337187
222200 -0.0770345 0.00890764
222300 -0.0525165 -0.665998
222400 1.87709 0.326515
222500 0.676415 -0.499635
222600 -1.26629 0.622311
222700 1.15241 -2.46179
222800 1.57541 -1.0208
222900 -0.0946611 1.03337
223000 -0.879085 -0.650206
223100 -0.934305 -0.575123
223200 0.338421 0.244612
223300 0.960218 0.0970441
223400 -0.677514 -1.79877
223500 1.46661 -0.0325502
223600 0.50521 -0.363178
223700 -0.433702 0.63922
223800 -0.0310547 -0.19577
223900 0.177048 -1.71493
224000 0.203685 -1.68168
224100 -0.905124 -0.24144
224200 1.6661 -0.154124
224300 0.802931 -1.10004
224400 0.0094697 0.122118
224500 0.399429 1.07348
224600 0.26593 -0.0469253
224700 -0.153633 -0.0952806
224800 0.602034 -0.620073
224900 0.934606 -0.654392
225000 1.41594 -0.198788
225100 -0.405815 -0.678047
225200 -0.25736 1.21496
225300 0.755567 -0.968612
225400 0.270111 0.0436856
225500 1.94733 -0.573527
225600 1.40576 -0.389095
225700 -0.317089 -0.211763
225800 1.50783 -0.512586
225900 0.665638 -0.407756
226000 -1.1367 -0.79109
226100 -1.09339 0.573092
226200 0.0108423 0.549852
226300 -1.42903 -0.429589
226400 1.78808 -1.25766
226500 0.836852 -0.454516
226600 -0.4233 -1.12845
226700 -1.26746 -2.6456
226800 -0.282733 -0.586141
226900 1.66128 -0.653393
227000 2.81808 2.2429
227100 3.79969 4.05638
227200 0.625374 2.72226
227300 0.22036 2.46502
227400 -1.44516 2.28778
227500 -1.32936 1.37995
227600 1.9265 0.223158
227700 1.84353 0.783795
227800 3.06512 -0.822597
227900 -1.75384 -3.13287
228000 -3.76883 -3.78087
228100 -1.71312 0.495095
228200 3.28045 2.10199
228300 2.23433 2.22751
228400 5.26501 2.40641
228500 6.40932 1.66623
228600 1.88203 -0.801254
228700 -1.197 -1.9793
228800 -2.58649 -2.58411
228900 -2.20683 -2.86766
229000 -0.880139 -2.23681
229100 -2.22722 -2.98139
229200 0.573143 -0.610911
229300 1.32355 -0.833571
229400 2.7762 -0.625106
229500 0.692951 -0.448853
229600 1.4645 -0.441249
229700 0.405605 0.872529
229800 -1.27377 -1.99785
229900 -0.669981 -1.93582
230000 -0.632688 -2.62521
230100 -0.952097 -3.32293
230200 -0.245434 -1.95952
230300 -2.32607 1.04819
230400 -1.24997 0.0842406
230500 0.868624 -0.1266
230600 1.06803 2.1944
230700 0.778713 2.15443
230800 -0.882348 1.75018
230900 -2.19892 2.07082
231000 -0.244699 1.23401
231100 0.635723 -0.427033
231200 0.329826 -0.107632
231300 -0.578301 -1.92751
231400 -0.579913 -1.5056
231500 -2.26911 0.712342
231600 -0.945324 0.11592
231700 -0.72904 -0.47006
231800 0.42676 0.0785815
231900 0.340209 1.15834
232000 -2.4387 2.58471
232100 1.01338 2.09575
232200 1.67314 3.58527
232300 2.57931 2.41813
232400 1.21739 -0.352291
232500 1.31304 0.401148
232600 0.52662 2.27994
232700 1.24027 2.64545
232800 2.6453 3.0614
232900 0.874123 2.85855
233000 0.889706 0.129109
233100 1.20245 -0.263445
233200 -0.876971 -0.225324
233300 -2.02436 -2.35288
233400 -1.69531 -0.723251
233500 -0.102408 -1.49675
233600 -0.433016 0.60132
233700 -1.01973 0.0817435
233800 -0.201554 1.37555
233900 1.47067 1.5388
234000 1.61877 1.28096
234100 -1.8459 0.279419
234200 -0.73381 -1.06046
234300 -1.73282 0.545882
234400 -1.24615 -0.342752
234500 0.0735012 0.364739
234600 0.373848 0.00393142
234700 0.20756 -1.65846
234800 -0.511727 -0.642103
234900 -0.589165 -0.0364512
235000 0.788458 -1.73047
235100 0.709859 -0.138898
235200 0.107204 -2.46247
235300 -0.320507 -2.7388
235400 -1.433 -2.03882
235500 -0.565268 -0.636245
235600 0.104867 -2.32832
235700 -0.218124 -3.29512
235800 0.224562 -2.0406
235900 0.527089 -0.744756
236000 0.919052 3.28569
236100 1.84657 2.59915
236200 0.836102 0.570737
236300 0.381346 -1.03192
236400 0.0934652 -2.33405
236500 -1.84008 -2.30478
236600 -1.86014 -2.86853
236700 -1.72479 -0.914835
236800 0.387371 -1.24923
236900 1.44841 0.160326
237000 0.86581 0.122218
237100 2.50192 -0.393153
237200 0.8186 -0.855101
237300 -0.58775 0.885391
237400 -0.522567 -1.72834
237500 -0.652941 -1.28132
237600 0.292571 -0.218251
237700 0.753157 1.9878
237800 0.801562 1.83508
237900 0.600124 1.61499
238000 -1.07358 0.625419
238100 -0.685832 1.43666
238200 -2.60567 0.812485
238300 -1.00124 3.62713
238400 -0.226365 2.3972
238500 1.81164 -1.01412
238600 1.0299 -1.12917
238700 2.8766 0.36332
238800 1.55039 -0.776694
238900 0.548302 1.3264
239000 -1.0737 1.71958
239100 -2.24491 1.80333
239200 -0.65797 -0.0378885
239300 -0.912423 -0.0629975
239400 -1.63345 2.51391
239500 0.801011 1.41385
239600 -0.558946 0.563869
239700 -1.99238 1.65806
239800 -1.16067 -0.235049
239900 -1.45639 -0.090285
240000 0.607915 0.912953
240100 1.02774 2.05105
240200 2.29691 0.377075
240300 -0.289748 1.49108
240400 0.39391 1.09295
240500 -1.25644 1.46319
240600 -0.693517 -0.0739707
240700 -0.251633 -1.75785
240800 1.073 0.067918
240900 0.728752 0.193483
241000 1.44221 -0.840465
241100 2.6036 -1.91683
241200 1.00941 1.11115
241300 -1.09617 0.573177
241400 -0.377116 -1.92016
241500 -0.221038 -2.04909
241600 0.365295 -1.40863
241700 1.17204 -0.302504
241800 2.08012 1.06907
241900 -0.647738 -0.546355
242000 -0.450056 -1.49677
242100 -0.159754 -1.79193
242200 -1.46785 -1.12669
242300 -0.718147 0.177697
242400 -2.27392 -0.464808
242500 -0.129192 -2.49437
242600 0.465553 -1.35676
242700 1.63188 0.0262922
242800 -0.0882544 0.767781
242900 -0.487358 -2.52204
243000 -0.114669 -0.456987
243100 -3.75709 -1.09579
243200 -1.08737 -1.5191
243300 0.106603 -1.49319
243400 0.448073 -0.834594
243500 0.796794 -0.144009
243600 1.08623 -0.656941
243700 -0.705516 -1.92469
243800 -1.38321 -0.0788998
243900 1.13635 -0.575004
244000 -0.620158 -0.707933
244100 -1.12836 0.068605
244200 0.625586 0.580661
244300 1.09486 1.33072
244400 1.84632 1.97676
244500 -0.0912183 1.32127
244600 1.45998 -0.663052
244700 -0.306462 0.587219
244800 -1.21787 0.154822
244900 0.392928 2.10671
245000 0.467622 0.0482778
245100 2.67167 -0.573626
245200 3.36613 1.51626
245300 -1.44207 0.216271
245400 -0.622955 0.329947
245500 -0.0175117 0.899752
245600 1.08936 1.2967
245700 -1.05461 -0.836297
245800 -0.478709 -0.027895
245900 -0.891691 0.425004
246000 -1.08746 1.45287
246100 0.397324 2.14177
246200 -0.551706 0.288034
246300 -0.994721 2.81529
246400 -0.494625 2.56486
246500 -2.24611 2.16421
246600 -1.06952 1.34689
246700 -0.0743188 -0.0262761
246800 -0.154263 -0.580519
246900 -0.605359 1.07154
247000 -0.0213135 0.829055
247100 0.0884503 0.691866
247200 0.664579 -1.02061
247300 -1.20314 -0.0958435
247400 0.690183 -1.58612
247500 2.03019 -0.88864
247600 0.831297 -0.536713
247700 0.671867 -0.232433
247800 0.401938 -0.303005
247900 0.0366961 -0.229993
248000 0.188447 0.932424
248100 0.44993 0.587611
248200 0.32335 0.26415
248300 -0.0937185 -0.0876595
248400 1.28046 -0.861971
248500 0.138632 -0.468095
248600 -0.458368 0.382525
248700 0.00534963 -0.118538
248800 -0.646962 -0.626516
248900 -0.660126 -1.12859
249000 -0.825086 -1.89742
249100 -0.546241 -1.48196
249200 0.00486406 -1.91107
249300 1.35932 -2.34871
249400 -0.486913 -2.52895
249500 0.321475 -1.06933
249600 -0.96425 -1.25141
249700 -0.956728 -0.904268
249800 0.108079 -0.810498
249900 1.69707 0.0652704
250000 0.0843185 0.226047
250100 1.88975 -0.989312
250200 -1.44745 0.0498141
250300 -0.511308 0.594387
250400 0.422348 0.0484895
250500 0.465128 0.315398
250600 0.192238 0.276222
250700 2.01944 -0.615819
250800 -0.220591 0.658656
250900 -1.59804 0.120278
251000 -1.26315 -0.282132
251100 0.22022 -1.11154
251200 -1.98059 -0.088613
251300 -1.01547 -0.393379
251400 -0.105912 -0.0929041
251500 -0.0878366 0.00476839
251600 2.36818 -1.08001
251700 -0.360103 -0.516677
251800 -0.372798 1.10357
251900 -0.665926 0.328478
252000 -1.64054 1.83757
252100 -0.109278 2.56837
252200 0.683429 2.06397
252300 1.64878 1.48047
252400 1.48942 1.0426
252500 -1.35365 0.803539
252600 -0.199461 1.40137
252700 0.552973 0.544097
252800 -0.452364 1.21587
252900 -1.96151 -0.386487
253000 0.596593 2.06045
253100 0.871687 0.299591
253200 2.58897 0.597642
253300 1.03672 -0.777892
253400 -0.0545735 0.049677
253500 0.0334533 -0.119509
253600 0.472838 0.982803
253700 -0.371627 -0.536303
253800 -0.579733 -0.507501
253900 -0.437158 -0.943365
254000 -0.368062 0.691364
254100 0.569555 2.87781
254200 1.24826 0.525859
254300 -0.508328 0.901737
254400 -0.795936 0.269529
254500 -0.623856 -0.737158
254600 0.217408 -0.426783
254700 0.836499 0.673183
254800 2.07487 0.552925
254900 -0.124795 -0.364444
255000 -1.69645 -0.740255
255100 -1.73995 -1.50269
255200 -1.02757 -1.26809
255300 -1.4728 -0.749602
255400 -0.794286 -1.6322
255500 -0.331012 -2.05739
255600 -0.34816 -1.0278
255700 0.230999 -0.571994
255800 -0.0665456 0.90138
255900 0.983776 -0.21989
256000 0.0127692 -0.787587
256100 -2.54089 -0.854305
256200 -1.34771 -0.638621
256300 0.98036 0.0616884
256400 3.13254 -0.810221
256500 1.89646 0.556305
256600 0.102692 -0.78771
256700 0.674351 -0.0294151
256800 0.586544 -1.0089
256900 0.579848 -0.0979485
257000 0.581637 -0.169889
257100 1.84406 -2.11987
257200 0.477761 -0.921628
257300 0.000838817 -1.54698
257400 -1.11527 -0.735707
257500 -0.0829188 -0.663701
257600 0.744787 -0.565229
257700 -1.55441 -0.425969
257800 -1.69424 1.17883
257900 0.763485 1.63364
258000 1.38413 1.5353
258100 0.754789 -0.650065
258200 -0.0809619 0.198546
258300 -1.60855 0.617814
258400 -2.89276 1.96205
258500 -0.903312 1.93838
258600 -0.909103 -0.296583
258700 -0.773807 -1.21057
258800 0.135978 1.15467
258900 0.201525 1.35984
259000 0.0789892 1.35785
259100 -0.0393148 -0.886757
259200 1.00378 -0.556016
259300 1.82225 0.873566
259400 -0.840869 0.371995
259500 -0.099081 -0.846853
259600 0.669623 0.425444
259700 1.3701 0.971234
259800 -0.258258 1.23213
259900 -0.8866 0.110492
260000 -1.10022 1.39452
260100 0.657051 3.08785
260200 0.551967 0.686962
260300 0.79436 -0.335635
260400 0.372962 0.933557
260500 -0.400445 0.00684249
260600 -0.0880812 1.49745
260700 -0.090157 1.02338
260800 -0.766323 -0.00345435
260900 0.717876 -0.660527
261000 -0.471348 -0.720947
261100 1.55188 -1.0775
261200 -0.693102 -0.662802
261300 1.0311 -0.333679
261400 1.07876 0.323508
261500 -2.25139 -1.76418
261600 -0.608524 -0.185966
261700 0.255356 1.09676
261800 -0.375066 -1.13748
261900 -0.401059 0.140596
262000 0.0991433 -0.913875
262100 0.0133256 0.294552
262200 0.545061 -0.753214
262300 0.218481 0.150164
262400 1.29778 -0.996248
262500 1.08733 -0.332264
262600 -0.0523375 -0.62514
262700 -0.920339 -0.188122
262800 -1.50742 -0.590471
262900 -1.13207 0.217458
263000 2.18457 -2.27413
263100 -0.972592 -1.69567
263200 0.229306 -1.32438
263300 -0.39911 -1.68003
263400 0.32191 -0.142346
263500 1.14466 1.05156
263600 0.321349 0.27959
263700 -0.0261758 -0.985066
263800 -0.170515 -1.24652
263900 -2.29405 0.979703
264000 -2.8034 0.715844
264100 -0.957383 0.0703338
264200 0.176049 -0.318084
264300 0.0652582 -1.35655
264400 -0.468103 0.55471
264500 1.12274 0.649233
264600 -0.353383 0.620032
264700 0.273777 -0.831577
264800 0.884954 -1.93078
264900 1.23146 0.765372
265000 0.686952 1.54472
265100 0.782625 0.205318
265200 0.529455 0.026619
265300 -0.329249 -1.12618
265400 1.53894 -1.10725
265500 1.02017 0.228802
265600 -0.409885 2.90563
265700 -0.424647 1.98636
265800 0.873479 1.18584
265900 1.40472 0.472888
266000 0.686909 0.250022
266100 -0.090346 0.0092624
266200 -0.595848 3.39495
266300 -0.321164 -0.438474
266400 -1.87924 -0.380658
266500 -0.11451 0.608909
266600 0.607318 0.29769
266700 0.910152 1.40513
266800 -1.55615 1.93562
266900 -0.276539 0.0718786
267000 -0.878637 0.393489
267100 -0.0810439 -1.86985
267200 -0.502717 -0.413102
267300 -1.96277 0.833669
267400 -2.20064 0.345969
267500 -1.60683 -1.5622
267600 -0.0188153 -1.13743
267700 0.253977 1.4662
267800 0.548745 1.90424
267900 0.0145255 0.892335
268000 0.061713 -0.871717
268100 0.129282 -0.155042
268200 2.19395 -1.44464
268300 1.34286 0.196044
268400 -0.205525 1.27283
268500 -1.71904 0.098172
268600 -0.165602 -0.616609
268700 0.551716 -0.763748
268800 1.30209 -1.05253
268900 1.23129 -0.400135
269000 0.67249 -0.679396
269100 0.366203 0.095986
269200 0.622731 -2.44995
269300 1.31086 -1.99888
269400 0.695098 -0.823543
269500 1.7742 -0.215269
269600 1.27652 0.699016
269700 -1.07896 0.700813
269800 -0.245935 0.0970648
269900 0.218305 0.187312
270000 -1.1742 0.449511
270100 0.24611 -0.172524
270200 -0.886192 -0.341366
270300 -2.06693 -0.781461
270400 -1.66694 -1.67372
270500 -1.17676 -0.615734
270600 0.0176615 -0.0215161
270700 -0.637427 -0.186571
270800 0.178514 -0.743446
270900 -0.313836 -0.405313
271000 1.21454 0.375227
271100 -1.48498 -0.426918
271200 -0.621505 1.12532
271300 -1.18573 0.740025
271400 -0.00931523 -2.49522
271500 1.19525 0.545926
271600 1.30297 -0.552794
271700 0.320881 0.201444
271800 -1.26189 0.524035
271900 -1.5822 1.14658
272000 -0.368096 0.665474
272100 0.401468 1.88311
272200 1.35379 0.506951
272300 1.71739 0.0340136
272400 1.72024 -0.221875
272500 0.221177 0.234126
272600 1.38686 0.608393
272700 0.647233 1.02465
272800 -2.23128 0.842241
272900 -1.21736 -0.817551
273000 -1.42871 -0.854199
273100 -0.511313 0.471829
273200 0.516007 0.217037
273300 1.77986 0.130316
273400 0.645222 -1.02472
273500 0.307088 -0.626714
273600 0.0360948 0.897277
273700 -1.82514 1.11739
273800 1.23009 1.0516
273900 1.22996 -0.228435
274000 0.281606 1.19699
274100 0.711781 0.714628
274200 0.860286 0.896715
274300 -0.593227 0.0822069
274400 0.184713 0.598616
274500 0.610022 -0.623517
274600 -1.00028 0.703098
274700 -0.0668348 2.00476
274800 0.763026 0.124773
274900 -0.87457 -1.2214
275000 -0.613414 -2.24985
275100 0.139866 -0.904508
275200 0.49198 -0.762356
275300 -1.80901 0.0229403
275400 -2.39111 -0.316628
275500 -0.430164 0.202976
275600 -1.85272 -1.36428
275700 0.0817199 -0.201904
275800 0.0597384 0.0237204
275900 0.342482 -0.538525
276000 -0.0292861 0.975757
276100 -0.51221 0.371584
276200 0.334074 0.460715
276300 0.897994 0.316381
276400 -0.955838 0.935976
276500 -1.04055 -0.301831
276600 1.99362 -1.73295
276700 1.62153 -1.17856
276800 -0.695977 -0.529619
276900 0.804284 -2.19735
277000 0.249993 -1.26405
277100 1.62681 -0.250493
277200 0.100779 0.962257
277300 -1.03271 -0.347525
277400 -0.095539 0.556609
277500 0.492297 -0.304995
277600 0.877315 -0.997773
277700 -0.323531 1.10711
277800 -0.0271714 -1.0309
277900 1.3211 -2.1107
278000 0.207789 0.519105
278100 -0.677637 1.34518
278200 0.891652 1.76224
278300 1.22772 1.92356
278400 -0.0636462 0.773705
278500 0.24278 -0.603267
278600 -0.668356 0.0637075
278700 -0.599745 -0.287619
278800 0.368323 -0.441894
278900 -0.409856 -0.721229
279000 -1.04061 0.0721281
279100 1.11257 -1.22567
279200 0.145927 -0.116526
279300 -1.1581 0.591804
279400 0.37798 1.5691
279500 0.266667 0.729232
279600 -1.29832 -0.462497
279700 -1.08359 -0.525759
279800 -1.06181 -0.602055
279900 -2.28336 0.918691
280000 -0.0496216 1.80076
280100 0.0898285 2.64086
280200 -1.66021 -0.800567
280300 -0.648375 -0.568657
280400 0.764208 -0.609306
280500 -0.0337646 0.680479
280600 0.114742 -0.0212693
280700 -0.446318 0.964364
280800 0.0656477 -0.967542
280900 0.459015 -0.591571
281000 2.04796 0.85286
281100 2.35098 0.103998
281200 0.399628 0.571677
281300 1.02962 0.379742
281400 2.83881 -0.241833
281500 0.144528 -0.707441
281600 -1.09977 -0.253379
281700 -0.671806 1.16248
281800 1.52376 -0.541046
281900 -1.22119 -1.44249
282000 -0.599755 0.271667
282100 -1.03378 -1.27315
282200 0.703514 0.191105
282300 -0.440766 1.63114
282400 -0.520443 0.731093
282500 -0.372703 -1.0911
282600 0.390566 0.81947
282700 0.715173 -1.2941
282800 -0.846128 0.398501
282900 0.256818 0.887395
283000 1.22394 -0.565958
283100 -0.0447701 -1.52746
283200 -0.754694 0.283746
283300 0.619992 -0.795204
283400 -1.30143 -1.23418
283500 -0.597306 -0.0772139
283600 -0.206163 0.731654
283700 0.433041 0.440575
283800 -0.332891 0.195172
283900 -0.906027 0.17043
284000 1.56151 -0.206718
284100 -0.0465757 -0.0508388
284200 -0.0955482 -0.294042
284300 -1.24029 -1.78242
284400 -1.29338 0.363063
284500 -0.288698 0.123883
284600 0.812737 0.970287
284700 0.14143 0.788478
284800 -0.216808 -0.288564
284900 -0.370978 -1.4065
285000 -0.287476 1.3973
